decade,count,mean,median,stddev,mean_minus_stddev,mean_plus_stddev
-620,145,0.21324137931034484,0.201,0.08049338101342979,0.13274799829691505,0.29373476032377466
-610,139,0.21507194244604316,0.203,0.08078066925886235,0.13429127318718082,0.2958526117049055
-600,160,0.29814375000000004,0.2875,0.11576373938724613,0.1823800106127539,0.4139074893872462
-590,151,0.2252317880794702,0.21,0.09905005089741982,0.1261817371820504,0.32428183897689
-580,153,0.2437516339869281,0.244,0.10308614697412265,0.14066548701280546,0.3468377809610507
-570,171,0.22295906432748536,0.224,0.10903503790472159,0.11392402642276377,0.33199410223220693
-560,174,0.29143103448275864,0.2785,0.12149403925562029,0.16993699522713834,0.41292507373837894
-550,200,0.28217,0.2865,0.1237935999027592,0.15837640009724077,0.4059635999027592
-540,200,0.327215,0.314,0.14915722632788914,0.17805777367211084,0.4763722263278891
-530,192,0.3232447916666667,0.314,0.1326304059409496,0.1906143857257171,0.4558751976076163
-520,190,0.2837,0.268,0.13016241177526422,0.1535375882247358,0.4138624117752642
-510,198,0.27984343434343434,0.2845,0.11611376677571837,0.16372966756771595,0.3959572011191527
-500,210,0.3052714285714286,0.281,0.12870279417174474,0.17656863439968384,0.4339742227431733
-490,210,0.3263190476190476,0.2915,0.17118681733623836,0.15513223028280926,0.497505864955286
-480,209,0.3633301435406699,0.326,0.2121120238778014,0.1512181196628685,0.5754421674184713
-470,190,0.3998263157894737,0.3425,0.23217516727359988,0.16765114851587382,0.6320014830630736
-460,192,0.44507291666666665,0.319,0.34727713467472676,0.09779578199193989,0.7923500513413935
-450,209,0.4542392344497607,0.366,0.326385493808536,0.12785374064122473,0.7806247282582968
-440,206,0.4446650485436893,0.3425,0.325064450557638,0.11960059798605133,0.7697294991013273
