region,decade,count,mean,median,stddev,mean_minus_stddev,mean_plus_stddev
Eastern Europe,1800,1,-0.3317,-0.3317,0.0,-0.3317,-0.3317
Eastern Europe,1810,1,-0.12180000000000002,-0.12180000000000002,0.0,-0.12180000000000002,-0.12180000000000002
Eastern Europe,1820,1,0.12829999999999997,0.12829999999999997,0.0,0.12829999999999997,0.12829999999999997
Eastern Europe,1830,1,0.11310000000000009,0.11310000000000009,0.0,0.11310000000000009,0.11310000000000009
Eastern Europe,1840,1,-0.04420000000000013,-0.04420000000000013,0.0,-0.04420000000000013,-0.04420000000000013
Eastern Europe,1850,1,0.1288999999999999,0.1288999999999999,0.0,0.1288999999999999,0.1288999999999999
Eastern Europe,1860,1,0.009800000000000253,0.009800000000000253,0.0,0.009800000000000253,0.009800000000000253
Eastern Europe,1870,1,-0.16690000000000016,-0.16690000000000016,0.0,-0.16690000000000016,-0.16690000000000016
Eastern Europe,1880,1,0.14700000000000013,0.14700000000000013,0.0,0.14700000000000013,0.14700000000000013
Eastern Europe,1890,1,-0.0930000000000002,-0.0930000000000002,0.0,-0.0930000000000002,-0.0930000000000002
Eastern Europe,1900,1,-0.06899999999999995,-0.06899999999999995,0.0,-0.06899999999999995,-0.06899999999999995
Eastern Europe,1910,1,0.09120000000000017,0.09120000000000017,0.0,0.09120000000000017,0.09120000000000017
Eastern Europe,1920,1,-0.04840000000000011,-0.04840000000000011,0.0,-0.04840000000000011,-0.04840000000000011
Eastern Europe,1930,1,0.08469999999999989,0.08469999999999989,0.0,0.08469999999999989,0.08469999999999989
Eastern Europe,1940,1,-0.044499999999999984,-0.044499999999999984,0.0,-0.044499999999999984,-0.044499999999999984
Eastern Europe,1950,1,-0.04699999999999982,-0.04699999999999982,0.0,-0.04699999999999982,-0.04699999999999982
Eastern Europe,1960,1,0.0013999999999999568,0.0013999999999999568,0.0,0.0013999999999999568,0.0013999999999999568
Mexico,1560,1,0.1516142857142856,0.1516142857142856,0.0,0.1516142857142856,0.1516142857142856
Mexico,1570,2,-0.05489999999999995,-0.05489999999999995,0.14594683963690336,-0.2008468396369033,0.09104683963690341
Mexico,1580,2,-0.015600000000000003,-0.015600000000000003,0.027011479041326045,-0.04261147904132605,0.011411479041326042
Mexico,1590,2,0.16325000000000006,0.16325000000000006,0.17373613613753466,-0.010486136137534602,0.3369861361375347
Mexico,1600,2,-0.1196000000000001,-0.1196000000000001,0.08782266222336903,-0.20742266222336914,-0.03177733777663107
